data,Watts
2012-04-30 09:15:00,1182.096
2012-04-30 09:30:00,512.14056
2012-04-30 09:45:00,822.3726
2012-04-30 10:00:00,1237.9501
2012-04-30 10:15:00,842.93915
2012-04-30 10:30:00,969.79767
2012-04-30 10:45:00,670.37036
2012-04-30 11:00:00,233.47142
2012-04-30 11:15:00,370.14835
2012-04-30 11:30:00,1395.4763
2012-04-30 11:45:00,1429.5907
2012-04-30 12:00:00,547.51465
2012-04-30 12:15:00,1099.8896
2012-04-30 12:30:00,1948.5891
2012-04-30 12:45:00,971.07733
2012-04-30 13:00:00,213.9205
2012-04-30 13:15:00,168.082
2012-04-30 13:30:00,113.420204
2012-04-30 13:45:00,292.0002
2012-04-30 14:00:00,1031.4143
2012-04-30 14:15:00,1779.2122
2012-04-30 14:30:00,87.487206
2012-04-30 14:45:00,372.56
2012-04-30 15:00:00,1812.1615
2012-04-30 15:15:00,122.17166
2012-04-30 15:30:00,103.8654
2012-04-30 15:45:00,854.71783
2012-04-30 16:00:00,153.97598
2012-04-30 16:15:00,508.86282
2012-04-30 16:30:00,1716.1571
2012-04-30 16:45:00,2281.3904
2012-04-30 17:00:00,2573.9758
2012-04-30 17:15:00,2455.6636
2012-04-30 17:30:00,2610.77
2012-04-30 17:45:00,2495.4333
2012-04-30 18:00:00,1852.5114
2012-04-30 18:15:00,479.11374
2012-04-30 18:30:00,328.2024
2012-04-30 18:45:00,1581.8855
2012-04-30 19:00:00,461.65186
2012-04-30 19:15:00,1016.53467
2012-04-30 19:30:00,2156.921
2012-04-30 19:45:00,2486.0574
2012-04-30 20:00:00,2298.4856
2012-04-30 20:15:00,1990.9498
2012-04-30 20:30:00,408.17657
2012-04-30 20:45:00,1149.577
2012-04-30 21:00:00,2304.0276
2012-04-30 21:15:00,2558.661
2012-04-30 21:30:00,2423.849
2012-04-30 21:45:00,2041.4406
2012-04-30 22:00:00,2351.4983
2012-04-30 22:15:00,1156.455
2012-04-30 22:30:00,347.9292
2012-04-30 22:45:00,1215.1134
2012-04-30 23:00:00,683.69434
2012-04-30 23:15:00,680.65326
2012-04-30 23:30:00,465.8821
2012-04-30 23:45:00,1306.25
2012-05-01 00:00:00,556.8324
2012-05-01 00:15:00,350.3656
2012-05-01 00:30:00,894.33887
2012-05-01 00:45:00,893.286
2012-05-01 01:00:00,1002.0771
2012-05-01 01:15:00,1029.834
2012-05-01 01:30:00,1025.2119
2012-05-01 01:45:00,1043.4127
2012-05-01 02:00:00,1057.9974
2012-05-01 02:15:00,1048.8926
2012-05-01 02:30:00,1002.80804
2012-05-01 02:45:00,958.02484
2012-05-01 03:00:00,872.161
2012-05-01 03:15:00,832.0387
2012-05-01 03:30:00,729.65295
2012-05-01 03:45:00,735.5744
2012-05-01 04:00:00,677.05225
2012-05-01 04:15:00,631.385
2012-05-01 04:30:00,642.949
2012-05-01 04:45:00,626.64886
2012-05-01 05:00:00,621.57465
2012-05-01 05:15:00,345.8812
2012-05-01 05:30:00,631.7525
2012-05-01 05:45:00,400.76093
2012-05-01 06:00:00,137.63422
2012-05-01 06:15:00,1323.9208
2012-05-01 06:30:00,771.06323
2012-05-01 06:45:00,951.2801
2012-05-01 07:00:00,895.4604
2012-05-01 07:15:00,734.8737
2012-05-01 07:30:00,725.58875
2012-05-01 07:45:00,225.76439
2012-05-01 08:00:00,148.75406
2012-05-01 08:15:00,381.39838
2012-05-01 08:30:00,493.89853
2012-05-01 08:45:00,588.61444
2012-05-01 09:00:00,150.67609
2012-05-01 09:15:00,709.97406
2012-05-01 09:30:00,443.47742
2012-05-01 09:45:00,930.6638
2012-05-01 10:00:00,872.1497
2012-05-01 10:15:00,869.66583
2012-05-01 10:30:00,917.7699
2012-05-01 10:45:00,851.7933
2012-05-01 11:00:00,884.50574
2012-05-01 11:15:00,865.0476
2012-05-01 11:30:00,448.3647
2012-05-01 11:45:00,490.06915
2012-05-01 12:00:00,1035.3652
2012-05-01 12:15:00,1357.1942
2012-05-01 12:30:00,741.2753
2012-05-01 12:45:00,1181.7021
2012-05-01 13:00:00,467.748
2012-05-01 13:15:00,474.17072
2012-05-01 13:30:00,110.809135
2012-05-01 13:45:00,124.79642
2012-05-01 14:00:00,1579.8458
2012-05-01 14:15:00,2074.3594
2012-05-01 14:30:00,119.81697
2012-05-01 14:45:00,55.334335
2012-05-01 15:00:00,588.76575
2012-05-01 15:15:00,113.10084
2012-05-01 15:30:00,112.52026
2012-05-01 15:45:00,610.9211
2012-05-01 16:00:00,934.4159
2012-05-01 16:15:00,730.85254
2012-05-01 16:30:00,735.1979
2012-05-01 16:45:00,679.8696
2012-05-01 17:00:00,717.2402
2012-05-01 17:15:00,623.9356
2012-05-01 17:30:00,638.06555
2012-05-01 17:45:00,584.89655
2012-05-01 18:00:00,672.5451
2012-05-01 18:15:00,489.1024
2012-05-01 18:30:00,520.3318
2012-05-01 18:45:00,758.28033
2012-05-01 19:00:00,468.69562
2012-05-01 19:15:00,527.9352
2012-05-01 19:30:00,668.8057
2012-05-01 19:45:00,614.64197
2012-05-01 20:00:00,638.27924
2012-05-01 20:15:00,482.6837
2012-05-01 20:30:00,588.9529
2012-05-01 20:45:00,564.07196
2012-05-01 21:00:00,125.71205
2012-05-01 21:15:00,92.799904
2012-05-01 21:30:00,81.90365
2012-05-01 21:45:00,117.78064
2012-05-01 22:00:00,362.37228
2012-05-01 22:15:00,391.4116
2012-05-01 22:30:00,376.74374
2012-05-01 22:45:00,429.63745
2012-05-01 23:00:00,483.74423
2012-05-01 23:15:00,555.0054
2012-05-01 23:30:00,564.48914
2012-05-01 23:45:00,556.0285
2012-05-02 00:00:00,595.58594
2012-05-02 00:15:00,602.5075
2012-05-02 00:30:00,615.96436
2012-05-02 00:45:00,600.9087
2012-05-02 01:00:00,587.5517
2012-05-02 01:15:00,570.54724
2012-05-02 01:30:00,570.0081
2012-05-02 01:45:00,545.61255
2012-05-02 02:00:00,553.6287
2012-05-02 02:15:00,543.48206
2012-05-02 02:30:00,515.22534
2012-05-02 02:45:00,504.71246
2012-05-02 03:00:00,497.44696
2012-05-02 03:15:00,498.51895
2012-05-02 03:30:00,479.39706
2012-05-02 03:45:00,471.6339
2012-05-02 04:00:00,469.22266
2012-05-02 04:15:00,480.0684
2012-05-02 04:30:00,468.86526
2012-05-02 04:45:00,475.14853
2012-05-02 05:00:00,451.90527
2012-05-02 05:15:00,470.5092
2012-05-02 05:30:00,467.8496
2012-05-02 05:45:00,595.6805
2012-05-02 06:00:00,278.10428
2012-05-02 06:15:00,143.24092
2012-05-02 06:30:00,398.06494
2012-05-02 06:45:00,461.5927
2012-05-02 07:00:00,387.2065
2012-05-02 07:15:00,385.8039
2012-05-02 07:30:00,454.50266
2012-05-02 07:45:00,404.5221
2012-05-02 08:00:00,410.9587
2012-05-02 08:15:00,415.90512
2012-05-02 08:30:00,432.33383
2012-05-02 08:45:00,416.3398
2012-05-02 09:00:00,410.02576
2012-05-02 09:15:00,1237.9761
2012-05-02 09:30:00,654.42505
2012-05-02 09:45:00,345.3767
2012-05-02 10:00:00,746.11993
2012-05-02 10:15:00,769.5397
2012-05-02 10:30:00,1062.5854
2012-05-02 10:45:00,384.2916
2012-05-02 11:00:00,487.95093
2012-05-02 11:15:00,307.56378
2012-05-02 11:30:00,1433.9429
