TimestampUTC,Watts
2012-04-30 09:15:00,213.56098153034296
2012-04-30 09:30:00,545.5148071808511
2012-04-30 09:45:00,466.54735863874345
2012-04-30 10:00:00,426.441186516854
2012-04-30 10:15:00,616.9389772382398
2012-04-30 10:30:00,996.858119458128
2012-04-30 10:45:00,293.30627130852343
2012-04-30 11:00:00,1076.7931419902914
2012-04-30 11:15:00,555.274501572327
2012-04-30 11:30:00,566.8032312500001
2012-04-30 11:45:00,931.7391112656468
2012-04-30 12:00:00,922.6562483296212
2012-04-30 12:15:00,329.0249170812604
2012-04-30 12:30:00,277.6434850230415
2012-04-30 12:45:00,559.3117493975903
2012-04-30 13:00:00,1335.676911928651
2012-04-30 13:15:00,1054.430261589404
2012-04-30 13:30:00,841.7082157107232
2012-04-30 13:45:00,1680.5414344827586
2012-04-30 14:00:00,674.0712199546485
2012-04-30 14:15:00,326.84898858447485
2012-04-30 14:30:00,196.60559724950883
2012-04-30 14:45:00,457.5340833333333
2012-04-30 15:00:00,409.5173039443156
2012-04-30 15:15:00,288.6200173501577
2012-04-30 15:30:00,101.87056150506513
2012-04-30 15:45:00,225.49193568147007
2012-04-30 16:00:00,619.7237400722022
2012-04-30 16:15:00,427.2048791208791
2012-04-30 16:30:00,499.7651350877193
2012-04-30 16:45:00,356.6819481946625
2012-04-30 17:00:00,1108.3877626903554
2012-04-30 17:15:00,881.0779540059347
2012-04-30 17:30:00,254.13805851063827
2012-04-30 17:45:00,298.39578355704697
2012-04-30 18:00:00,872.073659090909
2012-04-30 18:15:00,710.2863846153846
2012-04-30 18:30:00,420.6999028571428
2012-04-30 18:45:00,122.65445752608048
2012-04-30 19:00:00,1029.6947841352403
2012-04-30 19:15:00,549.5555087719298
2012-04-30 19:30:00,489.8822801822324
2012-04-30 19:45:00,544.7479073243646
2012-04-30 20:00:00,800.3233461538462
2012-04-30 20:15:00,557.4195427594071
2012-04-30 20:30:00,342.7433416289593
2012-04-30 20:45:00,512.0387837837839
2012-04-30 21:00:00,649.9076261203586
2012-04-30 21:15:00,1016.305063403782
2012-04-30 21:30:00,1347.054556313993
2012-04-30 21:45:00,593.688697640118
2012-04-30 22:00:00,170.79808309859155
2012-04-30 22:15:00,479.6606833333333
2012-04-30 22:30:00,257.0883393829401
2012-04-30 22:45:00,273.8972504672897
2012-04-30 23:00:00,635.5342552552553
2012-04-30 23:15:00,980.3404832962136
2012-04-30 23:30:00,376.6709438596491
2012-04-30 23:45:00,624.031443373494
2012-05-01 00:00:00,875.7154409722222
2012-05-01 00:15:00,903.2921744444444
2012-05-01 00:30:00,637.7553904761905
2012-05-01 00:45:00,754.8046775362319
2012-05-01 01:00:00,113.62669560185184
2012-05-01 01:15:00,764.5031822272216
2012-05-01 01:30:00,432.9526047244094
2012-05-01 01:45:00,689.068505603985
2012-05-01 02:00:00,595.5063717026379
2012-05-01 02:15:00,624.9258989784336
2012-05-01 02:30:00,257.59061702127656
2012-05-01 02:45:00,408.62939152759947
2012-05-01 03:00:00,121.6466421911422
2012-05-01 03:15:00,901.7410253164556
2012-05-01 03:30:00,978.6915234493192
2012-05-01 03:45:00,298.3558623595506
2012-05-01 04:00:00,146.46748527131783
2012-05-01 04:15:00,578.1391885644769
2012-05-01 04:30:00,1049.5960350364962
2012-05-01 04:45:00,551.6160295857987
2012-05-01 05:00:00,399.6451721518987
2012-05-01 05:15:00,511.63788167053366
2012-05-01 05:30:00,420.2250773405698
2012-05-01 05:45:00,457.9135763125763
2012-05-01 06:00:00,526.9214665911666
2012-05-01 06:15:00,862.3074372037914
2012-05-01 06:30:00,1122.204192214112
2012-05-01 06:45:00,510.4755316045381
2012-05-01 07:00:00,444.5642237196765
2012-05-01 07:15:00,754.750926980198
2012-05-01 07:30:00,527.5342825112108
2012-05-01 07:45:00,368.8741186736474
2012-05-01 08:00:00,410.2718869346734
2012-05-01 08:15:00,573.1109913686806
2012-05-01 08:30:00,898.1452455555556
2012-05-01 08:45:00,105.26128692699491
2012-05-01 09:00:00,171.2384064697609
2012-05-01 09:15:00,614.6388366718028
2012-05-01 09:30:00,752.5344555555556
2012-05-01 09:45:00,222.6143600746269
2012-05-01 10:00:00,274.0792254758419
2012-05-01 10:15:00,477.9787231308412
2012-05-01 10:30:00,719.3380544444444
2012-05-01 10:45:00,313.7643072
2012-05-01 11:00:00,764.3327435114503
2012-05-01 11:15:00,443.7118016759777
2012-05-01 11:30:00,305.9097360178971
2012-05-01 11:45:00,282.9897507886436
2012-05-01 12:00:00,583.8295807017544
2012-05-01 12:15:00,571.1518338870432
2012-05-01 12:30:00,606.6110738255034
2012-05-01 12:45:00,720.4544633802817
2012-05-01 13:00:00,414.17520963855424
2012-05-01 13:15:00,514.0949595959596
2012-05-01 13:30:00,868.1278231292517
2012-05-01 13:45:00,683.6156070496083
2012-05-01 14:00:00,199.6905070422536
2012-05-01 14:15:00,443.4536930342385
2012-05-01 14:30:00,970.397656177156
2012-05-01 14:45:00,443.3989456521739
2012-05-01 15:00:00,663.6611381142098
2012-05-01 15:15:00,251.43019128329297
2012-05-01 15:30:00,1023.395396273292
2012-05-01 15:45:00,441.6872803347281
2012-05-01 16:00:00,62.29936161879896
2012-05-01 16:15:00,238.29956234096693
2012-05-01 16:30:00,863.9092529832936
2012-05-01 16:45:00,733.8126908396947
2012-05-01 17:00:00,224.3787150916784
2012-05-01 17:15:00,343.8361117511521
2012-05-01 17:30:00,861.4633223529412
2012-05-01 17:45:00,931.811372121212
2012-05-01 18:00:00,114.51751826086958
2012-05-01 18:15:00,367.0354332171893
2012-05-01 18:30:00,253.8758373493976
2012-05-01 18:45:00,466.68715572858736
2012-05-01 19:00:00,205.54043168316832
2012-05-01 19:15:00,94.23117661388552
2012-05-01 19:30:00,314.7260258215963
2012-05-01 19:45:00,631.9118344444444
2012-05-01 20:00:00,238.12143055555555
2012-05-01 20:15:00,213.514773955774
2012-05-01 20:30:00,188.8627154566745
2012-05-01 20:45:00,630.8218576195773
2012-05-01 21:00:00,734.9762622149836
2012-05-01 21:15:00,928.2548540880504
2012-05-01 21:30:00,324.0991210986267
2012-05-01 21:45:00,703.1027144444444
2012-05-01 22:00:00,345.28271828665567
2012-05-01 22:15:00,406.39948588957054
2012-05-01 22:30:00,525.0189701046338
2012-05-01 22:45:00,663.261250281849
2012-05-01 23:00:00,781.9929145802652
2012-05-01 23:15:00,407.0401882793017
2012-05-01 23:30:00,604.0295922798553
2012-05-01 23:45:00,1406.794819221968
2012-05-02 00:00:00,734.9703457526081
2012-05-02 00:15:00,709.7477644046094
2012-05-02 00:30:00,909.6459987951808
2012-05-02 00:45:00,383.8380446735395
2012-05-02 01:00:00,368.8094871406959
2012-05-02 01:15:00,898.5320487804878
2012-05-02 01:30:00,506.4986207317073
2012-05-02 01:45:00,506.4072686567164
2012-05-02 02:00:00,474.08234477825465
2012-05-02 02:15:00,503.2039547325104
2012-05-02 02:30:00,438.27493657219975
2012-05-02 02:45:00,1234.3222178899082
2012-05-02 03:00:00,474.3121190130624
2012-05-02 03:15:00,533.6123851468049
2012-05-02 03:30:00,424.6457212598425
2012-05-02 03:45:00,293.7522019826518
2012-05-02 04:00:00,306.0368883116883
2012-05-02 04:15:00,325.7988105065666
2012-05-02 04:30:00,793.0826220689654
2012-05-02 04:45:00,863.8535338253382
2012-05-02 05:00:00,290.96063002364065
2012-05-02 05:15:00,461.0574930232558
2012-05-02 05:30:00,525.7614148244473
2012-05-02 05:45:00,834.138615292712
2012-05-02 06:00:00,1005.8523288888888
2012-05-02 06:15:00,483.10385232744784
2012-05-02 06:30:00,649.9825519713261
2012-05-02 06:45:00,630.3935470588235
2012-05-02 07:00:00,636.2095855555556
2012-05-02 07:15:00,494.729801843318
2012-05-02 07:30:00,375.71925240384616
2012-05-02 07:45:00,148.86720073891627
2012-05-02 08:00:00,493.5964425863991
2012-05-02 08:15:00,469.2992863636363
2012-05-02 08:30:00,702.9040496183206
2012-05-02 08:45:00,234.3580351515152
2012-05-02 09:00:00,1060.7171777777778
2012-05-02 09:15:00,398.8103782771536
2012-05-02 09:30:00,359.4124236842105
2012-05-02 09:45:00,479.1990871670702
2012-05-02 10:00:00,992.6148394919168
2012-05-02 10:15:00,982.2633875739646
2012-05-02 10:30:00,1036.0527045751635
2012-05-02 10:45:00,111.5280064683053
2012-05-02 11:00:00,420.4616341463415
2012-05-02 11:15:00,323.05345852895147
2012-05-02 11:30:00,435.9912271468144
2012-05-02 11:45:00,236.13803799654576
2012-05-02 12:00:00,546.2372909090909
2012-05-02 12:15:00,339.44959675036927
2012-05-02 12:30:00,113.7136379585327
2012-05-02 12:45:00,562.7199902234637
2012-05-02 13:00:00,759.5990397022332
2012-05-02 13:15:00,687.1549097421204
2012-05-02 13:30:00,569.8395586319218
2012-05-02 13:45:00,373.48943145161286
2012-05-02 14:00:00,584.843317839196
2012-05-02 14:15:00,829.1117082748949
2012-05-02 14:30:00,417.0847394247039
2012-05-02 14:45:00,471.39674351978175
2012-05-02 15:00:00,916.5332279511532
2012-05-02 15:15:00,503.771385
2012-05-02 15:30:00,550.4015595463138
2012-05-02 15:45:00,525.0327318181818
2012-05-02 16:00:00,665.851489010989
2012-05-02 16:15:00,539.3485578703703
2012-05-02 16:30:00,610.7131271777004
2012-05-02 16:45:00,438.68545147058825
2012-05-02 17:00:00,535.4711603153745
2012-05-02 17:15:00,665.4451884253028
2012-05-02 17:30:00,546.6413968668408
2012-05-02 17:45:00,286.04844104803493
2012-05-02 18:00:00,752.5390290055249
2012-05-02 18:15:00,652.3636514476615
2012-05-02 18:30:00,195.45672877846792
2012-05-02 18:45:00,244.3312784992785
2012-05-02 19:00:00,262.2686485294118
2012-05-02 19:15:00,814.9427002457003
2012-05-02 19:30:00,319.958
2012-05-02 19:45:00,265.317848973607
2012-05-02 20:00:00,395.97609302325577
2012-05-02 20:15:00,642.223878483835
2012-05-02 20:30:00,766.1568989361701
2012-05-02 20:45:00,607.4792794520548
2012-05-02 21:00:00,486.2187104
2012-05-02 21:15:00,745.5798056818182
2012-05-02 21:30:00,603.4517833065811
2012-05-02 21:45:00,322.2260139534884
2012-05-02 22:00:00,681.4555042219541
2012-05-02 22:15:00,1113.340085489314
2012-05-02 22:30:00,370.3506225961538
2012-05-02 22:45:00,231.87196144278607
2012-05-02 23:00:00,467.9771141242938
2012-05-02 23:15:00,709.4746170212766
2012-05-02 23:30:00,1126.0490579710145
2012-05-02 23:45:00,455.2990993865031
2012-05-03 00:00:00,1207.322063030303
2012-05-03 00:15:00,1861.548850867052
2012-05-03 00:30:00,385.0091824729892
2012-05-03 00:45:00,585.7731407222914
2012-05-03 01:00:00,835.5315184729064
2012-05-03 01:15:00,948.6788867276888
2012-05-03 01:30:00,406.8446122931442
2012-05-03 01:45:00,427.9798751625488
2012-05-03 02:00:00,759.8596500622665
2012-05-03 02:15:00,568.938
2012-05-03 02:30:00,303.373252013809
2012-05-03 02:45:00,239.14831105398457
2012-05-03 03:00:00,784.0717746478873
2012-05-03 03:15:00,933.0921521984216
2012-05-03 03:30:00,440.1714136008918
2012-05-03 03:45:00,191.73130958549223
2012-05-03 04:00:00,358.78076923076924
2012-05-03 04:15:00,1110.6582491389208
2012-05-03 04:30:00,1427.4834977777778
2012-05-03 04:45:00,584.253012886598
2012-05-03 05:00:00,246.27609963548
2012-05-03 05:15:00,164.31854408352666
2012-05-03 05:30:00,669.0648587319243
2012-05-03 05:45:00,538.000288437103
2012-05-03 06:00:00,798.7950521327014
2012-05-03 06:15:00,456.3867497155859
2012-05-03 06:30:00,108.1811222222222
2012-05-03 06:45:00,840.3585131894484
2012-05-03 07:00:00,612.3309269662922
2012-05-03 07:15:00,627.3061336405531
2012-05-03 07:30:00,1186.7231601779756
2012-05-03 07:45:00,111.31340461725397
2012-05-03 08:00:00,603.5933486352358
2012-05-03 08:15:00,635.7615437003406
2012-05-03 08:30:00,634.7293974943052
2012-05-03 08:45:00,590.7129372262774
2012-05-03 09:00:00,66.18384643734643
2012-05-03 09:15:00,312.92024725274723
2012-05-03 09:30:00,399.1059146919431
2012-05-03 09:45:00,431.4139941520468
2012-05-03 10:00:00,440.23784125
2012-05-03 10:15:00,90.87916448152563
2012-05-03 10:30:00,765.4896463414634
2012-05-03 10:45:00,1466.8476747638329
2012-05-03 11:00:00,853.7170912408759
2012-05-03 11:15:00,1206.9173071593534
2012-05-03 11:30:00,1174.539048040455
2012-05-03 11:45:00,873.7752717557252
2012-05-03 12:00:00,788.4538579234974
2012-05-03 12:15:00,939.5603684210528
2012-05-03 12:30:00,937.035784824462
2012-05-03 12:45:00,873.4156819338423
2012-05-03 13:00:00,404.0821292428199
2012-05-03 13:15:00,751.0287993311036
2012-05-03 13:30:00,1055.7171191536747
2012-05-03 13:45:00,432.72911597633134
2012-05-03 14:00:00,604.7903547066849
2012-05-03 14:15:00,422.6799745370371
2012-05-03 14:30:00,1043.2499682899206
2012-05-03 14:45:00,424.0122220982143
2012-05-03 15:00:00,726.786648409894
2012-05-03 15:15:00,663.6588356481482
2012-05-03 15:30:00,723.6511370499419
2012-05-03 15:45:00,650.8987511111112
2012-05-03 16:00:00,247.4002917341977
2012-05-03 16:15:00,451.7450423634337
2012-05-03 16:30:00,751.1372376470588
2012-05-03 16:45:00,799.2949077777778
2012-05-03 17:00:00,903.2105233333332
2012-05-03 17:15:00,629.5003409090909
2012-05-03 17:30:00,749.7166331360947
2012-05-03 17:45:00,1216.6950733333335
2012-05-03 18:00:00,543.5717168874172
2012-05-03 18:15:00,629.7043021327014
2012-05-03 18:30:00,162.55884527872584
2012-05-03 18:45:00,257.7439533333333
2012-05-03 19:00:00,823.194717781403
2012-05-03 19:15:00,622.4474783625732
2012-05-03 19:30:00,448.7473166885677
2012-05-03 19:45:00,821.4490931034483
2012-05-03 20:00:00,753.259847761194
2012-05-03 20:15:00,604.6700338028169
2012-05-03 20:30:00,368.2845323741007
2012-05-03 20:45:00,782.6076688567674
2012-05-03 21:00:00,930.6369788359788
2012-05-03 21:15:00,776.3761854714065
2012-05-03 21:30:00,1128.9231528150135
2012-05-03 21:45:00,771.1201946144431
2012-05-03 22:00:00,890.0032113402062
2012-05-03 22:15:00,900.2844085470085
2012-05-03 22:30:00,870.6548108108109
2012-05-03 22:45:00,1762.0991935483871
2012-05-03 23:00:00,804.4343682119205
2012-05-03 23:15:00,508.7873192848021
2012-05-03 23:30:00,547.5329398148149
2012-05-03 23:45:00,673.1531933962265
2012-05-04 00:00:00,413.6078663239074
2012-05-04 00:15:00,802.3099499263623
2012-05-04 00:30:00,1072.9329954853272
2012-05-04 00:45:00,1357.535336757991
2012-05-04 01:00:00,807.5114498834499
2012-05-04 01:15:00,165.81911081081083
2012-05-04 01:30:00,889.6203669402109
2012-05-04 01:45:00,434.982006779661
2012-05-04 02:00:00,837.6055105908584
2012-05-04 02:15:00,692.7105941780823
2012-05-04 02:30:00,241.6390728554641
2012-05-04 02:45:00,623.1688294051628
2012-05-04 03:00:00,626.6062444444444
2012-05-04 03:15:00,300.3823204047218
2012-05-04 03:30:00,44.0938246828143
2012-05-04 03:45:00,137.09598074745188
2012-05-04 04:00:00,584.9979466666666
2012-05-04 04:15:00,377.24793772242
2012-05-04 04:30:00,130.1454239802225
2012-05-04 04:45:00,889.8958973774231
