TimestampUTC,Watts
2012-04-30 09:15:00,1007.37823
2012-04-30 09:30:00,472.4939
2012-04-30 09:45:00,439.9487
2012-04-30 10:00:00,989.2044
2012-04-30 10:15:00,1251.7676
2012-04-30 10:30:00,1298.3541
2012-04-30 10:45:00,1026.4316
2012-04-30 11:00:00,906.3616
2012-04-30 11:15:00,923.2458
2012-04-30 11:30:00,767.7393
2012-04-30 11:45:00,607.9357
2012-04-30 12:00:00,472.0547
2012-04-30 12:15:00,848.32117
2012-04-30 12:30:00,686.8687
2012-04-30 12:45:00,743.0575
2012-04-30 13:00:00,374.12466
2012-04-30 13:15:00,454.18692
2012-04-30 13:30:00,1010.8076
2012-04-30 13:45:00,488.88898
2012-04-30 14:00:00,342.19244
2012-04-30 14:15:00,533.7391
2012-04-30 14:30:00,328.0646
2012-04-30 14:45:00,309.91083
2012-04-30 15:00:00,181.18048
2012-04-30 15:15:00,151.82393
2012-04-30 15:30:00,162.88055
2012-04-30 15:45:00,151.60242
2012-04-30 16:00:00,130.5141
2012-04-30 16:15:00,127.60398
2012-04-30 16:30:00,130.15822
2012-04-30 16:45:00,130.12363
2012-04-30 17:00:00,131.24641
2012-04-30 17:15:00,130.67992
2012-04-30 17:30:00,131.79991
2012-04-30 17:45:00,134.45319
2012-04-30 18:00:00,135.79787
2012-04-30 18:15:00,138.68153
2012-04-30 18:30:00,138.14429
2012-04-30 18:45:00,138.92735
2012-04-30 19:00:00,146.82295
2012-04-30 19:15:00,446.19534
2012-04-30 19:30:00,1279.726
2012-04-30 19:45:00,1484.1029
2012-04-30 20:00:00,2029.7113
2012-04-30 20:15:00,1310.5222
2012-04-30 20:30:00,1012.69617
2012-04-30 20:45:00,290.9371
2012-04-30 21:00:00,240.37883
2012-04-30 21:15:00,646.34894
2012-04-30 21:30:00,886.93555
2012-04-30 21:45:00,1253.7625
2012-04-30 22:00:00,1859.4203
2012-04-30 22:15:00,1933.0762
2012-04-30 22:30:00,872.37854
2012-04-30 22:45:00,698.42847
2012-04-30 23:00:00,332.97815
2012-04-30 23:15:00,1969.2853
2012-04-30 23:30:00,423.52075
2012-04-30 23:45:00,2043.4835
2012-05-01 00:00:00,580.76184
2012-05-01 00:15:00,464.40057
2012-05-01 00:30:00,1995.7952
2012-05-01 00:45:00,2002.0845
2012-05-01 01:00:00,2049.3613
2012-05-01 01:15:00,1566.6008
2012-05-01 01:30:00,407.27313
2012-05-01 01:45:00,419.57043
2012-05-01 02:00:00,420.64014
2012-05-01 02:15:00,441.28574
2012-05-01 02:30:00,444.87738
2012-05-01 02:45:00,735.7273
2012-05-01 03:00:00,1495.048
2012-05-01 03:15:00,1404.7592
2012-05-01 03:30:00,1128.9551
2012-05-01 03:45:00,733.4181
2012-05-01 04:00:00,496.7164
2012-05-01 04:15:00,459.3027
2012-05-01 04:30:00,403.60083
2012-05-01 04:45:00,453.0005
2012-05-01 05:00:00,877.6172
2012-05-01 05:15:00,1113.4464
2012-05-01 05:30:00,829.83716
2012-05-01 05:45:00,1152.1797
2012-05-01 06:00:00,931.25134
2012-05-01 06:15:00,583.54083
2012-05-01 06:30:00,663.6722
2012-05-01 06:45:00,902.61975
2012-05-01 07:00:00,1043.0625
2012-05-01 07:15:00,1114.9915
2012-05-01 07:30:00,1057.395
2012-05-01 07:45:00,735.9696
2012-05-01 08:00:00,774.6236
2012-05-01 08:15:00,420.05917
2012-05-01 08:30:00,400.6791
2012-05-01 08:45:00,380.1711
2012-05-01 09:00:00,368.68863
2012-05-01 09:15:00,1060.5867
2012-05-01 09:30:00,1159.7592
2012-05-01 09:45:00,657.19775
2012-05-01 10:00:00,658.85657
2012-05-01 10:15:00,676.3753
2012-05-01 10:30:00,576.67206
2012-05-01 10:45:00,532.6758
2012-05-01 11:00:00,481.55756
2012-05-01 11:15:00,469.2014
2012-05-01 11:30:00,464.83743
2012-05-01 11:45:00,432.77585
2012-05-01 12:00:00,390.07623
