TimestampUTC,Watts
2012-04-30 09:15:00,317.61853
2012-04-30 09:30:00,595.5591
2012-04-30 09:45:00,358.95502
2012-04-30 10:00:00,401.90967
2012-04-30 10:15:00,484.23697
2012-04-30 10:30:00,475.90897
2012-04-30 10:45:00,549.66534
2012-04-30 11:00:00,772.64575
2012-04-30 11:15:00,574.6955
2012-04-30 11:30:00,462.0964
2012-04-30 11:45:00,448.93817
2012-04-30 12:00:00,401.49112
2012-04-30 12:15:00,431.5058
2012-04-30 12:30:00,1037.267
2012-04-30 12:45:00,825.9225
2012-04-30 13:00:00,968.144
2012-04-30 13:15:00,445.47104
2012-04-30 13:30:00,926.1863
2012-04-30 13:45:00,367.74905
2012-04-30 14:00:00,910.9865
2012-04-30 14:15:00,612.81934
2012-04-30 14:30:00,403.00473
2012-04-30 14:45:00,1376.6761
2012-04-30 15:00:00,268.53406
2012-04-30 15:15:00,258.02557
2012-04-30 15:30:00,166.98961
2012-04-30 15:45:00,165.47061
2012-04-30 16:00:00,153.48262
2012-04-30 16:15:00,133.15506
2012-04-30 16:30:00,124.60336
2012-04-30 16:45:00,126.35931
2012-04-30 17:00:00,130.98015
2012-04-30 17:15:00,126.83404
2012-04-30 17:30:00,127.18532
2012-04-30 17:45:00,129.88179
2012-04-30 18:00:00,174.67247
2012-04-30 18:15:00,1691.0068
2012-04-30 18:30:00,1703.2689
2012-04-30 18:45:00,1022.3908
2012-04-30 19:00:00,1039.631
2012-04-30 19:15:00,226.14877
2012-04-30 19:30:00,417.27032
2012-04-30 19:45:00,215.56111
2012-04-30 20:00:00,211.02635
2012-04-30 20:15:00,199.68976
2012-04-30 20:30:00,193.97372
2012-04-30 20:45:00,209.89604
2012-04-30 21:00:00,616.6476
2012-04-30 21:15:00,229.36626
2012-04-30 21:30:00,845.18317
2012-04-30 21:45:00,785.36444
2012-04-30 22:00:00,1021.5053
2012-04-30 22:15:00,355.45044
2012-04-30 22:30:00,292.6166
2012-04-30 22:45:00,268.74335
2012-04-30 23:00:00,308.49713
2012-04-30 23:15:00,2156.5186
2012-04-30 23:30:00,2019.0575
2012-04-30 23:45:00,2028.3472
2012-05-01 00:00:00,1931.9879
2012-05-01 00:15:00,1670.2666
2012-05-01 00:30:00,1815.5916
2012-05-01 00:45:00,1870.9235
2012-05-01 01:00:00,1827.6221
2012-05-01 01:15:00,1821.4135
2012-05-01 01:30:00,1698.2732
2012-05-01 01:45:00,1717.2053
2012-05-01 02:00:00,1680.0972
2012-05-01 02:15:00,1651.3763
2012-05-01 02:30:00,1580.5393
2012-05-01 02:45:00,1403.5399
2012-05-01 03:00:00,1332.3893
2012-05-01 03:15:00,1385.608
2012-05-01 03:30:00,1176.138
2012-05-01 03:45:00,942.4943
2012-05-01 04:00:00,1242.0348
2012-05-01 04:15:00,786.2539
2012-05-01 04:30:00,439.29538
2012-05-01 04:45:00,747.8483
2012-05-01 05:00:00,392.4398
2012-05-01 05:15:00,385.1843
2012-05-01 05:30:00,442.77972
2012-05-01 05:45:00,385.21582
2012-05-01 06:00:00,363.48636
2012-05-01 06:15:00,365.83694
2012-05-01 06:30:00,628.64026
2012-05-01 06:45:00,711.84894
2012-05-01 07:00:00,801.4757
2012-05-01 07:15:00,766.6696
2012-05-01 07:30:00,490.87827
2012-05-01 07:45:00,601.26996
2012-05-01 08:00:00,488.37598
2012-05-01 08:15:00,424.78152
2012-05-01 08:30:00,388.51028
2012-05-01 08:45:00,369.14578
2012-05-01 09:00:00,359.60904
2012-05-01 09:15:00,142.94225
2012-05-01 09:30:00,181.26242
2012-05-01 09:45:00,289.25067
2012-05-01 10:00:00,368.1617
2012-05-01 10:15:00,740.1952
2012-05-01 10:30:00,992.6856
2012-05-01 10:45:00,898.1945
2012-05-01 11:00:00,872.711
2012-05-01 11:15:00,679.77386
2012-05-01 11:30:00,778.6177
2012-05-01 11:45:00,1208.1956
2012-05-01 12:00:00,1158.6948
2012-05-01 12:15:00,1076.2733
2012-05-01 12:30:00,664.3939
2012-05-01 12:45:00,889.2373
2012-05-01 13:00:00,796.87646
2012-05-01 13:15:00,1348.2721
2012-05-01 13:30:00,1215.2635
